player_name,league,role,cluster,cluster_name
A Ashish Reddy,IPL,All-Rounder,1,Developing Bowlers & Bowling All-Rounders
A Athanaze,CPL,Batsman,3,Elite Established Batters
A Badoni,IPL,Batsman,3,Elite Established Batters
A Balbirnie,T20_Blast,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
A Bramble,CPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
A Carter,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
A Chandila,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
A Javid,T20_Blast,All-Rounder,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
A Kumble,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
A Lyth,T20_Blast,All-Rounder,3,Elite Established Batters
A Manohar,IPL,Batsman,3,Elite Established Batters
A Mishra,IPL,Bowler,0,Elite Bowlers & Bowling All-Rounders
A Mithun,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
A Nehra,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
A Nortje,CPL,Bowler,0,Elite Bowlers & Bowling All-Rounders
A Nortje,IPL,Bowler,0,Elite Bowlers & Bowling All-Rounders
A Phillip,CPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
A Shahzad,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
A Singh,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
A Symonds,IPL,All-Rounder,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
A Zampa,BBL,Bowler,0,Elite Bowlers & Bowling All-Rounders
A Zampa,CPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
A Zampa,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
A Zampa,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
AA Chavan,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
AA Jangoo,CPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
AA Jhunjhunwala,IPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
AAP Atkinson,T20_Blast,Bowler,0,Elite Bowlers & Bowling All-Rounders
AB Agarkar,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
AB Dinda,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
AB Fudadin,CPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
AB McDonald,BBL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
AB McDonald,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
AB de Villiers,IPL,Wicketkeeper-Batsman,3,Elite Established Batters
AC Agar,BBL,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
AC Agar,T20_Blast,Bowler,0,Elite Bowlers & Bowling All-Rounders
AC Blizzard,BBL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
AC Gilchrist,IPL,Wicketkeeper-Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
AC Lenham,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
AC McDermott,BBL,Bowler,1,Developing Bowlers & Bowling All-Rounders
AC Thomas,BBL,Bowler,1,Developing Bowlers & Bowling All-Rounders
AC Thomas,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
AC Thomas,T20_Blast,Bowler,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
AC Voges,BBL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
AC Voges,CPL,Batsman,1,Developing Bowlers & Bowling All-Rounders
AD Hales,BBL,Batsman,3,Elite Established Batters
AD Hales,CPL,Batsman,3,Elite Established Batters
AD Hales,PSL,Batsman,3,Elite Established Batters
AD Hales,T20_Blast,Batsman,3,Elite Established Batters
AD Mascarenhas,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
AD Mathews,IPL,All-Rounder,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
AD Nath,IPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
AD Russell,BBL,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
AD Russell,CPL,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
AD Russell,IPL,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
AD Russell,PSL,All-Rounder,1,Developing Bowlers & Bowling All-Rounders
AD Thomason,T20_Blast,All-Rounder,1,Developing Bowlers & Bowling All-Rounders
ADS Fletcher,BBL,Wicketkeeper-Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
ADS Fletcher,CPL,Wicketkeeper-Batsman,3,Elite Established Batters
AEN Riley,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
AF Milne,BBL,Bowler,1,Developing Bowlers & Bowling All-Rounders
AF Milne,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
AF Milne,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
AG Murtaza,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
AG Prince,T20_Blast,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
AG Salter,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
AG Wakely,T20_Blast,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
AGH Orr,T20_Blast,Batsman,3,Elite Established Batters
AHT Donald,T20_Blast,Batsman,3,Elite Established Batters
AI Ross,BBL,Batsman,3,Elite Established Batters
AJ Ball,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
AJ Blake,T20_Blast,Batsman,3,Elite Established Batters
AJ Doolan,BBL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
AJ Finch,BBL,Batsman,3,Elite Established Batters
AJ Finch,IPL,Batsman,3,Elite Established Batters
AJ Finch,T20_Blast,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
AJ Hodd,T20_Blast,Wicketkeeper-Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
AJ Hose,BBL,Batsman,3,Elite Established Batters
AJ Hose,T20_Blast,Batsman,3,Elite Established Batters
AJ Hosein,BBL,Bowler,0,Elite Bowlers & Bowling All-Rounders
AJ Hosein,CPL,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
AJ Hosein,PSL,Bowler,0,Elite Bowlers & Bowling All-Rounders
AJ Ireland,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
AJ Nair,BBL,All-Rounder,1,Developing Bowlers & Bowling All-Rounders
AJ Turner,BBL,Batsman,3,Elite Established Batters
AJ Turner,T20_Blast,Batsman,3,Elite Established Batters
AJ Tye,BBL,Bowler,0,Elite Bowlers & Bowling All-Rounders
AJ Tye,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
AJ Tye,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
AJA Wheater,T20_Blast,Wicketkeeper-Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
AK Markram,IPL,Batsman,3,Elite Established Batters
AL Davies,T20_Blast,Wicketkeeper-Batsman,3,Elite Established Batters
AL Fekete,BBL,Bowler,1,Developing Bowlers & Bowling All-Rounders
AL Hughes,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
AL Menaria,IPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
AM Ali,T20_Blast,Batsman,1,Developing Bowlers & Bowling All-Rounders
AM Hardie,BBL,All-Rounder,3,Elite Established Batters
AM Lilley,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
AM McCarthy,CPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
AM Nayar,IPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
AM Rahane,IPL,Batsman,3,Elite Established Batters
AM Rossington,T20_Blast,Wicketkeeper-Batsman,3,Elite Established Batters
AN Ahmed,IPL,Bowler,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
AN Kervezee,T20_Blast,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
AN Petersen,T20_Blast,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
AP Devcich,CPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
AP Devcich,PSL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
AP Palladino,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
AP Tare,IPL,Wicketkeeper-Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
APR Gidman,T20_Blast,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
AR Nedd,CPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
AR Nurse,CPL,All-Rounder,1,Developing Bowlers & Bowling All-Rounders
AR Patel,IPL,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
AS Joseph,CPL,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
AS Joseph,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
AS Rajpoot,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
AS Raut,IPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
ASS Nijjar,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
AT Carey,BBL,Wicketkeeper-Batsman,3,Elite Established Batters
AT Rayudu,IPL,Batsman,3,Elite Established Batters
AT Thomson,T20_Blast,Bowler,0,Elite Bowlers & Bowling All-Rounders
AU Rashid,T20_Blast,Bowler,0,Elite Bowlers & Bowling All-Rounders
AW Finch,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
AW Gale,T20_Blast,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
AW Gorvin,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
AW O'Brien,BBL,Bowler,1,Developing Bowlers & Bowling All-Rounders
AWJ Auguste,CPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
AZ Lees,T20_Blast,Batsman,3,Elite Established Batters
Aamer Jamal,PSL,Bowler,0,Elite Bowlers & Bowling All-Rounders
Aamer Yamin,PSL,Bowler,0,Elite Bowlers & Bowling All-Rounders
Aaron Beard,T20_Blast,Bowler,0,Elite Bowlers & Bowling All-Rounders
Abbas Afridi,PSL,Bowler,0,Elite Bowlers & Bowling All-Rounders
Abdul Samad,IPL,Batsman,3,Elite Established Batters
Abdullah Shafique,PSL,Batsman,3,Elite Established Batters
Abhishek Sharma,IPL,Batsman,3,Elite Established Batters
Abishek Porel,IPL,Batsman,3,Elite Established Batters
Abrar Ahmed,PSL,Bowler,1,Developing Bowlers & Bowling All-Rounders
Agha Salman,PSL,Batsman,3,Elite Established Batters
Ahmed Daniyal,PSL,Bowler,1,Developing Bowlers & Bowling All-Rounders
Ahmed Shehzad,PSL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
Ahsan Ali,PSL,Batsman,3,Elite Established Batters
Akash Madhwal,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
Akif Javed,PSL,Bowler,1,Developing Bowlers & Bowling All-Rounders
Ali Khan,CPL,Bowler,0,Elite Bowlers & Bowling All-Rounders
Amad Butt,PSL,Bowler,0,Elite Bowlers & Bowling All-Rounders
Aman Hakim Khan,IPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
Ankit Sharma,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
Anuj Dal,T20_Blast,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
Anuj Rawat,IPL,Batsman,3,Elite Established Batters
Anureet Singh,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
Anwar Ali,PSL,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
Arshad Iqbal,PSL,Bowler,1,Developing Bowlers & Bowling All-Rounders
Arshdeep Singh,IPL,Bowler,0,Elite Bowlers & Bowling All-Rounders
Asad Shafiq,PSL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
Ashar Zaidi,T20_Blast,All-Rounder,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
Asif Ali,CPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
Asif Ali,PSL,Batsman,0,Elite Bowlers & Bowling All-Rounders
Avesh Khan,IPL,Bowler,0,Elite Bowlers & Bowling All-Rounders
Azam Khan,CPL,Wicketkeeper-Batsman,3,Elite Established Batters
Azam Khan,PSL,Wicketkeeper-Batsman,3,Elite Established Batters
Azeem Rafiq,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
Azhar Mahmood,IPL,All-Rounder,1,Developing Bowlers & Bowling All-Rounders
Azhar Mahmood,T20_Blast,All-Rounder,1,Developing Bowlers & Bowling All-Rounders
Azharullah,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
B Akhil,IPL,Bowler,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
B Chipli,IPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
B Doggett,BBL,Bowler,0,Elite Bowlers & Bowling All-Rounders
B Kumar,IPL,Bowler,0,Elite Bowlers & Bowling All-Rounders
B Laughlin,BBL,Bowler,1,Developing Bowlers & Bowling All-Rounders
B Laughlin,CPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
B Lee,BBL,Bowler,1,Developing Bowlers & Bowling All-Rounders
B Lee,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
B Muzarabani,PSL,Bowler,1,Developing Bowlers & Bowling All-Rounders
B Sai Sudharsan,IPL,Batsman,3,Elite Established Batters
B Stanlake,BBL,Bowler,1,Developing Bowlers & Bowling All-Rounders
BA Bhatt,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
BA Carse,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
BA Godleman,T20_Blast,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
BA King,CPL,Batsman,3,Elite Established Batters
BA Raine,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
BA Stokes,IPL,All-Rounder,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
BA Stokes,T20_Blast,Batsman,1,Developing Bowlers & Bowling All-Rounders
BAC Howell,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
BAD Manenti,BBL,Bowler,1,Developing Bowlers & Bowling All-Rounders
BAW Mendis,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
BB McCullum,BBL,Wicketkeeper-Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
BB McCullum,CPL,Wicketkeeper-Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
BB McCullum,IPL,Wicketkeeper-Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
BB McCullum,PSL,Wicketkeeper-Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
BB McCullum,T20_Blast,Wicketkeeper-Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
BB Sran,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
BC Brown,T20_Blast,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
BC Cullen,T20_Blast,Bowler,0,Elite Bowlers & Bowling All-Rounders
BCJ Cutting,BBL,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
BCJ Cutting,CPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
BCJ Cutting,IPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
BCJ Cutting,PSL,Batsman,0,Elite Bowlers & Bowling All-Rounders
BD Cotton,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
BD Glover,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
BD Guest,T20_Blast,Wicketkeeper-Batsman,3,Elite Established Batters
BFW de Leede,T20_Blast,Batsman,0,Elite Bowlers & Bowling All-Rounders
BG Charlesworth,T20_Blast,Batsman,3,Elite Established Batters
BGF Green,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
BJ Curran,T20_Blast,Batsman,3,Elite Established Batters
BJ Currie,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
BJ Dwarshuis,BBL,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
BJ Dwarshuis,T20_Blast,Bowler,0,Elite Bowlers & Bowling All-Rounders
BJ Haddin,BBL,Wicketkeeper-Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
BJ Haddin,PSL,Wicketkeeper-Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
BJ Hodge,BBL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
BJ Hodge,CPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
BJ Hodge,IPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
BJ McCarthy,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
BJ Rohrer,BBL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
BJ Webster,BBL,All-Rounder,3,Elite Established Batters
BJ Webster,T20_Blast,Batsman,3,Elite Established Batters
BJ Wright,T20_Blast,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
BL Couch,BBL,Bowler,1,Developing Bowlers & Bowling All-Rounders
BL D'Oliveira,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
BM Duckett,BBL,Batsman,3,Elite Established Batters
BM Duckett,T20_Blast,Batsman,3,Elite Established Batters
BMJ Allison,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
BO Coad,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
BR Dunk,BBL,Wicketkeeper-Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
BR Dunk,CPL,Wicketkeeper-Batsman,1,Developing Bowlers & Bowling All-Rounders
BR Dunk,PSL,Wicketkeeper-Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
BR McDermott,BBL,Wicketkeeper-Batsman,3,Elite Established Batters
BR McDermott,T20_Blast,Wicketkeeper-Batsman,3,Elite Established Batters
BRM Taylor,T20_Blast,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
BT Foakes,T20_Blast,Wicketkeeper-Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
BT Slater,T20_Blast,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
BTJ Wheal,T20_Blast,Bowler,0,Elite Bowlers & Bowling All-Rounders
BW Hilfenhaus,BBL,All-Rounder,1,Developing Bowlers & Bowling All-Rounders
BW Hilfenhaus,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
BW Sanderson,T20_Blast,Bowler,0,Elite Bowlers & Bowling All-Rounders
BWM Mike,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
Babar Azam,PSL,Batsman,3,Elite Established Batters
Babar Azam,T20_Blast,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
Basil Thampi,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
Bipul Sharma,IPL,Bowler,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
C Bosch,CPL,Batsman,0,Elite Bowlers & Bowling All-Rounders
C Connolly,BBL,Batsman,3,Elite Established Batters
C Green,IPL,All-Rounder,3,Elite Established Batters
C Hemraj,CPL,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
C McKerr,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
C Munro,BBL,Batsman,3,Elite Established Batters
C Munro,CPL,Batsman,3,Elite Established Batters
C Munro,IPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
C Munro,PSL,Batsman,3,Elite Established Batters
C Munro,T20_Blast,Batsman,3,Elite Established Batters
C Overton,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
C Rushworth,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
C Sakariya,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
C Valente,BBL,Bowler,1,Developing Bowlers & Bowling All-Rounders
C de Grandhomme,BBL,Batsman,3,Elite Established Batters
C de Grandhomme,CPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
C de Grandhomme,IPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
C de Grandhomme,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
CA Ingram,BBL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
CA Ingram,CPL,Batsman,1,Developing Bowlers & Bowling All-Rounders
CA Ingram,IPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
CA Ingram,PSL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
CA Ingram,T20_Blast,All-Rounder,3,Elite Established Batters
CA Lynn,BBL,Batsman,3,Elite Established Batters
CA Lynn,CPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
CA Lynn,IPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
CA Lynn,PSL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
CA Lynn,T20_Blast,Batsman,3,Elite Established Batters
CA Pujara,IPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
CA Rose,BBL,Bowler,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
CAJ Meschede,T20_Blast,All-Rounder,1,Developing Bowlers & Bowling All-Rounders
CAJ Morris,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
CAK Walton,CPL,Wicketkeeper-Batsman,3,Elite Established Batters
CAK Walton,PSL,Wicketkeeper-Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
CB Cooke,T20_Blast,Wicketkeeper-Batsman,3,Elite Established Batters
CD Barnwell,CPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
CD Hinchliffe,BBL,Bowler,1,Developing Bowlers & Bowling All-Rounders
CD Nash,T20_Blast,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
CDJ Dent,T20_Blast,Batsman,3,Elite Established Batters
CF Hughes,T20_Blast,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
CF Parkinson,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
CG Benjamin,T20_Blast,Batsman,3,Elite Established Batters
CG Harrison,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
CH Gayle,BBL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
CH Gayle,CPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
CH Gayle,IPL,Batsman,3,Elite Established Batters
CH Gayle,PSL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
CH Morris,BBL,Bowler,1,Developing Bowlers & Bowling All-Rounders
CH Morris,IPL,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
CH Morris,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
CJ Anderson,IPL,All-Rounder,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
CJ Anderson,T20_Blast,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
CJ Borgas,BBL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
CJ Boyce,BBL,Bowler,0,Elite Bowlers & Bowling All-Rounders
CJ Ferguson,BBL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
CJ Ferguson,T20_Blast,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
CJ Gannon,BBL,Bowler,1,Developing Bowlers & Bowling All-Rounders
CJ Green,BBL,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
CJ Green,CPL,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
CJ Green,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
CJ Haggett,T20_Blast,Bowler,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
CJ Jordan,BBL,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
CJ Jordan,CPL,Bowler,0,Elite Bowlers & Bowling All-Rounders
CJ Jordan,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
CJ Jordan,PSL,Bowler,0,Elite Bowlers & Bowling All-Rounders
CJ Jordan,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
CJ Liddle,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
CJ McKay,BBL,Bowler,1,Developing Bowlers & Bowling All-Rounders
CJ McKay,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
CJ Russell,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
CJ Simmons,BBL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
CJC Wright,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
CL White,BBL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
CL White,IPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
CM Gautam,IPL,Wicketkeeper-Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
CMW Read,T20_Blast,Wicketkeeper-Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
CN Ackermann,T20_Blast,All-Rounder,3,Elite Established Batters
CN Miles,T20_Blast,Bowler,0,Elite Bowlers & Bowling All-Rounders
CP Jewell,BBL,Batsman,3,Elite Established Batters
CP Tremain,BBL,Bowler,1,Developing Bowlers & Bowling All-Rounders
CP Wood,T20_Blast,Bowler,0,Elite Bowlers & Bowling All-Rounders
CR Brathwaite,BBL,Bowler,1,Developing Bowlers & Bowling All-Rounders
CR Brathwaite,CPL,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
CR Brathwaite,IPL,Bowler,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
CR Brathwaite,PSL,Bowler,0,Elite Bowlers & Bowling All-Rounders
CR Brathwaite,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
CR Woakes,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
CR Woakes,T20_Blast,All-Rounder,0,Elite Bowlers & Bowling All-Rounders
CRD Fernando,IPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
CS Delport,CPL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
CS Delport,PSL,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
CS Delport,T20_Blast,All-Rounder,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
CS MacLeod,T20_Blast,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
CT Bancroft,BBL,Wicketkeeper-Batsman,3,Elite Established Batters
CT Bancroft,T20_Blast,Wicketkeeper-Batsman,3,Elite Established Batters
CT Steel,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
CV Varun,IPL,Bowler,0,Elite Bowlers & Bowling All-Rounders
Callum Taylor,T20_Blast,Batsman,1,Developing Bowlers & Bowling All-Rounders
Craig Cachopa,T20_Blast,Batsman,2,Low-Recent-Activity Batters & Wicketkeeper-Batters
D Bishoo,CPL,Bowler,1,Developing Bowlers & Bowling All-Rounders
D Brevis,IPL,Batsman,0,Elite Bowlers & Bowling All-Rounders
D Elgar,T20_Blast,Batsman,3,Elite Established Batters
D Ferreira,T20_Blast,Wicketkeeper-Batsman,3,Elite Established Batters
D Klein,T20_Blast,Bowler,1,Developing Bowlers & Bowling All-Rounders
D Moriarty,T20_Blast,Bowler,0,Elite Bowlers & Bowling All-Rounders
D Padikkal,IPL,Batsman,3,Elite Established Batters
