player_name,league,target_season,cutoff_season,forecast_prob_poor,forecast_prob_average,forecast_prob_elite,role,recent_form,recent_form_percentile,n_recent_seasons_used,reliability,reliability_percentile,forecast_expected_tier,forecast_normalized,forecast_predicted_tier,eligible,forecast_model,forecast_model_status
UT Yadav,IPL,2024,2023,0.24108726,0.2678356,0.49107718,Bowler,43.60333333333334,0.3469387755102041,2,1.0,0.8194444444444444,1.24998996,0.62499498,Elite,1,FT-Transformer,frozen_primary
Umran Malik,IPL,2024,2023,0.27445233,0.3565422,0.36900547,Bowler,62.77333333333334,0.5510204081632653,2,0.8333,0.5972222222222222,1.09455314,0.54727657,Elite,1,FT-Transformer,frozen_primary
Usama Mir,BBL,2024,2023,0.4175607,0.2739821,0.30845723,Bowler,,,0,0.1667,0.1547619047619047,0.8908965600000001,0.44544828000000003,Poor,1,FT-Transformer,frozen_primary
Usama Mir,PSL,2024,2023,0.098840535,0.2426516,0.6585079,Bowler,77.25,0.9545454545454546,1,1.0,0.90625,1.5596674000000001,0.7798337000000001,Elite,1,FT-Transformer,frozen_primary
Usman Khan,PSL,2024,2023,0.36524707,0.48107618,0.15367681,Batsman,43.89,0.4,1,0.3333,0.3088235294117647,0.7884298000000001,0.39421490000000003,Average,1,FT-Transformer,frozen_primary
V Kohli,IPL,2024,2023,0.07267303,0.27664858,0.6506784,Batsman,71.21900000000001,0.875,3,1.0,0.7741935483870968,1.57800538,0.78900269,Elite,1,FT-Transformer,frozen_primary
V Permaul,CPL,2024,2023,0.3459445,0.22428545,0.42977002,Bowler,65.01,0.7619047619047619,1,1.0,0.925925925925926,1.08382549,0.541912745,Elite,1,FT-Transformer,frozen_primary
V Shankar,IPL,2024,2023,0.30707443,0.51237655,0.18054903,Batsman,37.50600000000001,0.1875,3,1.0,0.7741935483870968,0.87347461,0.436737305,Average,1,FT-Transformer,frozen_primary
VG Arora,IPL,2024,2023,0.5088721,0.2434941,0.24763383,Bowler,45.6,0.3673469387755102,1,0.3333,0.3611111111111111,0.73876176,0.36938088,Poor,1,FT-Transformer,frozen_primary
VR Iyer,IPL,2024,2023,0.2033233,0.5232336,0.27344304,Batsman,54.11333333333334,0.5625,2,1.0,0.7741935483870968,1.07011968,0.53505984,Average,1,FT-Transformer,frozen_primary
Vijaykumar Vyshak,IPL,2024,2023,0.3081868,0.30573708,0.38607612,Bowler,,,0,0.2333,0.2569444444444444,1.0778893200000002,0.5389446600000001,Elite,1,FT-Transformer,frozen_primary
W Luxton,T20_Blast,2024,2023,0.722341,0.19903147,0.07862754,Batsman,,,0,0.1,0.0591397849462365,0.35628655,0.178143275,Poor,1,FT-Transformer,frozen_primary
W Prestwidge,BBL,2024,2023,0.4821551,0.2395686,0.27827626,Bowler,,,0,0.1,0.1071428571428571,0.79612112,0.39806056,Poor,1,FT-Transformer,frozen_primary
W Sutherland,BBL,2024,2023,0.16504316,0.39205077,0.4429061,All-Rounder,59.46500000000001,0.4782608695652174,3,1.0,0.5869565217391305,1.2778629700000002,0.6389314850000001,Elite,1,FT-Transformer,frozen_primary
WA Agar,BBL,2024,2023,0.40003437,0.2576159,0.34234974,Bowler,48.479000000000006,0.375,3,1.0,0.75,0.94231538,0.47115769,Poor,1,FT-Transformer,frozen_primary
WCF Smeed,T20_Blast,2024,2023,0.107896484,0.44195357,0.45014992,Batsman,73.876,0.961038961038961,3,1.0,0.7956989247311828,1.34225341,0.671126705,Elite,1,FT-Transformer,frozen_primary
WG Jacks,T20_Blast,2024,2023,0.07021532,0.27662495,0.65315974,All-Rounder,70.45200000000001,0.6825396825396826,3,1.0,0.6190476190476191,1.58294443,0.791472215,Elite,1,FT-Transformer,frozen_primary
WL Madsen,T20_Blast,2024,2023,0.08603427,0.34424162,0.5697241,All-Rounder,64.86600000000001,0.5238095238095238,3,1.0,0.6190476190476191,1.48368982,0.74184491,Elite,1,FT-Transformer,frozen_primary
WP Saha,IPL,2024,2023,0.12625484,0.4640188,0.40972638,Wicketkeeper-Batsman,62.626000000000005,0.5,3,1.0,0.6666666666666666,1.28347156,0.64173578,Average,1,FT-Transformer,frozen_primary
WT Smale,T20_Blast,2024,2023,0.60494936,0.30068594,0.09436476,Batsman,,,0,0.1333,0.1021505376344086,0.48941546,0.24470773,Poor,1,FT-Transformer,frozen_primary
Waqar Salamkheil,CPL,2024,2023,0.21657863,0.24562582,0.5377956,Bowler,,,0,0.2667,0.3333333333333333,1.3212170200000002,0.6606085100000001,Elite,1,FT-Transformer,frozen_primary
Waqar Salamkheil,PSL,2024,2023,0.66598964,0.16669267,0.16731767,Bowler,,,0,0.0333,0.046875,0.5013280099999999,0.25066400499999997,Poor,1,FT-Transformer,frozen_primary
Washington Sundar,IPL,2024,2023,0.38766077,0.35566977,0.25666943,All-Rounder,53.49200000000001,0.2272727272727272,3,1.0,0.6136363636363636,0.86900863,0.434504315,Poor,1,FT-Transformer,frozen_primary
XA Crone,BBL,2024,2023,0.70534647,0.18344128,0.11121228,Batsman,,,0,0.0333,0.0444444444444444,0.40586584000000003,0.20293292000000002,Poor,1,FT-Transformer,frozen_primary
XC Bartlett,BBL,2024,2023,0.09203029,0.21689776,0.69107187,Bowler,75.77700000000002,0.875,3,1.0,0.75,1.5990415,0.79952075,Elite,1,FT-Transformer,frozen_primary
YBK Jaiswal,IPL,2024,2023,0.16978991,0.5052734,0.3249367,Batsman,74.735,0.9166666666666666,3,1.0,0.7741935483870968,1.1551468,0.5775734,Average,1,FT-Transformer,frozen_primary
YS Chahal,IPL,2024,2023,0.07365702,0.13007297,0.7962701,Bowler,87.822,0.979591836734694,3,1.0,0.8194444444444444,1.72261317,0.861306585,Elite,1,FT-Transformer,frozen_primary
Yash Dayal,IPL,2024,2023,0.5568889,0.21842779,0.22468327,Bowler,30.3,0.2244897959183673,1,0.4667,0.4652777777777778,0.66779433,0.333897165,Poor,1,FT-Transformer,frozen_primary
Yash Thakur,IPL,2024,2023,0.26263684,0.20462298,0.5327402,Bowler,,,0,0.3,0.3263888888888889,1.2701033800000001,0.6350516900000001,Elite,1,FT-Transformer,frozen_primary
Yasir Khan,PSL,2024,2023,0.667004,0.2500386,0.082957536,Batsman,5.97,0.08,1,0.2,0.1764705882352941,0.415953672,0.207976836,Poor,1,FT-Transformer,frozen_primary
Yudhvir Singh,IPL,2024,2023,0.53461117,0.23651479,0.22887407,Bowler,,,0,0.1,0.1041666666666666,0.6942629300000001,0.34713146500000003,Poor,1,FT-Transformer,frozen_primary
Z Crawley,T20_Blast,2024,2023,0.3522864,0.4835054,0.1642081,Batsman,37.875,0.3376623376623376,2,1.0,0.7956989247311828,0.8119216,0.4059608,Average,1,FT-Transformer,frozen_primary
ZJ Chappell,T20_Blast,2024,2023,0.0960438,0.18144386,0.7225123,Bowler,77.684,0.8548387096774194,3,1.0,0.7962962962962963,1.62646846,0.81323423,Elite,1,FT-Transformer,frozen_primary
Zahid Mahmood,PSL,2024,2023,0.6551979,0.1963296,0.14847259,Bowler,16.197499999999998,0.0454545454545454,2,0.3,0.34375,0.49327477999999997,0.24663738999999998,Poor,1,FT-Transformer,frozen_primary
Zaman Khan,PSL,2024,2023,0.14357522,0.20372833,0.6526964,Bowler,72.29,0.8636363636363636,1,0.8667,0.71875,1.50912113,0.754560565,Elite,1,FT-Transformer,frozen_primary
